TransactionID,DestinationFax,Status,PagesSent,Duration,SubmitTime,CompletionTime,RemoteCSID,Subject,ReplyEmail,Total
832093804,00442075875296,0,1,112,2018/05/08 09:18:22,2018/05/08 09:24:32,02075875296,about your prescribing - 1,fax@openprescribing.net,0.13
832093811,00442380235487,0,1,44,2018/05/08 09:18:22,2018/05/08 09:19:21,,about your prescribing - 1,fax@openprescribing.net,0.07
832093800,00441179873227,0,1,46,2018/05/08 09:18:21,2018/05/08 09:19:20,01179873227,about your prescribing - 1,fax@openprescribing.net,0.07
832093796,00441803663353,0,1,48,2018/05/08 09:18:20,2018/05/08 09:19:21,01803663353,about your prescribing - 1,fax@openprescribing.net,0.07
832093790,00441993700931,0,1,77,2018/05/08 09:18:19,2018/05/08 09:19:48,,about your prescribing - 1,fax@openprescribing.net,0.09
832093778,00441516500978,0,1,62,2018/05/08 09:18:18,2018/05/08 09:19:32,+441516500978,about your prescribing - 1,fax@openprescribing.net,0.08
832093788,00442072729396,0,1,61,2018/05/08 09:18:18,2018/05/08 09:19:32,,about your prescribing - 1,fax@openprescribing.net,0.08
832093775,00442085550197,8021,0,67,2018/05/08 09:18:17,2018/05/08 09:37:54,,about your prescribing - 1,fax@openprescribing.net,0.00
832093771,00441371873679,0,1,59,2018/05/08 09:18:16,2018/05/08 09:19:30,0161,about your prescribing - 1,fax@openprescribing.net,0.07
832093763,00442078871635,3224,0,35,2018/05/08 09:18:15,2018/05/08 09:32:16,,about your prescribing - 1,fax@openprescribing.net,0.00
832093768,00442088816811,0,1,44,2018/05/08 09:18:15,2018/05/08 09:23:20,,about your prescribing - 1,fax@openprescribing.net,0.07
832093754,00441708332839,0,1,47,2018/05/08 09:18:14,2018/05/08 09:23:29,01708332839,about your prescribing - 1,fax@openprescribing.net,0.07
832093743,00441763273535,0,1,50,2018/05/08 09:18:13,2018/05/08 09:19:17,Fax,about your prescribing - 1,fax@openprescribing.net,0.07
832093738,00441400230729,0,1,64,2018/05/08 09:18:12,2018/05/08 09:25:08,01400230729,about your prescribing - 1,fax@openprescribing.net,0.08
832093735,00441329832443,0,1,50,2018/05/08 09:18:11,2018/05/08 09:23:28,,about your prescribing - 1,fax@openprescribing.net,0.07
832093736,00441268660628,0,1,58,2018/05/08 09:18:11,2018/05/08 09:23:35,01268660628,about your prescribing - 1,fax@openprescribing.net,0.07
832093730,00441229432156,0,1,47,2018/05/08 09:18:10,2018/05/08 09:23:24,01229 432156,about your prescribing - 1,fax@openprescribing.net,0.07
832093721,00441915340139,0,1,47,2018/05/08 09:18:09,2018/05/08 09:23:31,,about your prescribing - 1,fax@openprescribing.net,0.07
832093714,00442086929399,0,1,50,2018/05/08 09:18:08,2018/05/08 09:23:26,02086929399,about your prescribing - 1,fax@openprescribing.net,0.07
832093718,00441179162202,0,1,60,2018/05/08 09:18:08,2018/05/08 09:19:24,,about your prescribing - 1,fax@openprescribing.net,0.07
832093711,00441953718116,0,1,49,2018/05/08 09:18:07,2018/05/08 09:23:28,,about your prescribing - 1,fax@openprescribing.net,0.07
832093704,00441618776950,8021,0,67,2018/05/08 09:18:06,2018/05/08 09:37:55,,about your prescribing - 1,fax@openprescribing.net,0.00
832093693,00441912712544,0,1,61,2018/05/08 09:18:05,2018/05/08 09:19:21,01912712544,about your prescribing - 1,fax@openprescribing.net,0.08
832093690,00442380891217,0,1,56,2018/05/08 09:18:04,2018/05/08 09:22:34,,about your prescribing - 1,fax@openprescribing.net,0.07
832093686,00442088459543,0,1,45,2018/05/08 09:18:03,2018/05/08 09:23:23,,about your prescribing - 1,fax@openprescribing.net,0.07
832093682,00441692500619,0,1,54,2018/05/08 09:18:02,2018/05/08 09:28:36,01692500619,about your prescribing - 1,fax@openprescribing.net,0.07
832093674,00441892668840,0,1,45,2018/05/08 09:18:01,2018/05/08 09:19:09,01892668840,about your prescribing - 1,fax@openprescribing.net,0.07
832093676,00441708479485,0,1,70,2018/05/08 09:18:01,2018/05/08 09:23:47,01708479485,about your prescribing - 1,fax@openprescribing.net,0.08
832093669,00442085512199,0,1,34,2018/05/08 09:18:00,2018/05/08 09:18:47,,about your prescribing - 1,fax@openprescribing.net,0.07
832093665,00441829732404,0,1,78,2018/05/08 09:17:59,2018/05/08 09:19:29,01829732404,about your prescribing - 1,fax@openprescribing.net,0.09
832093668,00441614841415,0,1,45,2018/05/08 09:17:59,2018/05/08 09:23:17,0161 484 1415,about your prescribing - 1,fax@openprescribing.net,0.07
832093661,00441353741364,0,1,61,2018/05/08 09:17:58,2018/05/08 09:19:14,01353741364,about your prescribing - 1,fax@openprescribing.net,0.08
832093655,00441905617200,0,1,60,2018/05/08 09:17:57,2018/05/08 09:19:19,,about your prescribing - 1,fax@openprescribing.net,0.07
832093659,00442089625101,0,1,67,2018/05/08 09:17:57,2018/05/08 09:20:19,,about your prescribing - 1,fax@openprescribing.net,0.08
832093650,00442076060071,0,1,46,2018/05/08 09:17:56,2018/05/08 09:18:55,,about your prescribing - 1,fax@openprescribing.net,0.07
832093635,00442033137860,0,1,59,2018/05/08 09:17:55,2018/05/08 09:19:08,020333137860,about your prescribing - 1,fax@openprescribing.net,0.07
832093639,00441981251189,0,1,61,2018/05/08 09:17:55,2018/05/08 09:20:19,,about your prescribing - 1,fax@openprescribing.net,0.08
832093634,00441619039771,0,1,62,2018/05/08 09:17:54,2018/05/08 09:19:10,,about your prescribing - 1,fax@openprescribing.net,0.08
832093632,00441580754452,0,1,67,2018/05/08 09:17:53,2018/05/08 09:23:47,,about your prescribing - 1,fax@openprescribing.net,0.08
832093633,00441772626701,0,1,57,2018/05/08 09:17:53,2018/05/08 09:23:33,01772626701,about your prescribing - 1,fax@openprescribing.net,0.07
832093630,00442089241188,0,1,37,2018/05/08 09:17:52,2018/05/08 09:22:19,02089241188,about your prescribing - 1,fax@openprescribing.net,0.07
832093622,00441708220605,0,1,58,2018/05/08 09:17:51,2018/05/08 09:27:38,01708220605,about your prescribing - 1,fax@openprescribing.net,0.07
832093624,00441202822420,0,1,47,2018/05/08 09:17:51,2018/05/08 09:22:22,01202 822420,about your prescribing - 1,fax@openprescribing.net,0.07
832093621,00442085013025,0,1,45,2018/05/08 09:17:50,2018/05/08 09:23:19,02085013025,about your prescribing - 1,fax@openprescribing.net,0.07
832093620,00448717334989,6027,0,5,2018/05/08 09:17:49,2018/05/08 09:29:44,,about your prescribing - 1,fax@openprescribing.net,0.00
832093612,00441612306305,0,1,86,2018/05/08 09:17:48,2018/05/08 09:19:27,0161 2306305,about your prescribing - 1,fax@openprescribing.net,0.11
832093617,00441295750435,0,1,70,2018/05/08 09:17:48,2018/05/08 09:23:48,,about your prescribing - 1,fax@openprescribing.net,0.08
832093607,00441942873905,0,1,46,2018/05/08 09:17:47,2018/05/08 09:23:47,,about your prescribing - 1,fax@openprescribing.net,0.07
832093606,00442082881012,0,1,60,2018/05/08 09:17:46,2018/05/08 09:18:59,,about your prescribing - 1,fax@openprescribing.net,0.07
832093601,00441543576138,6017,0,3,2018/05/08 09:17:45,2018/05/08 09:29:57,,about your prescribing - 1,fax@openprescribing.net,0.00
832093604,00441865727358,8021,0,67,2018/05/08 09:17:45,2018/05/08 09:38:57,,about your prescribing - 1,fax@openprescribing.net,0.00
832093599,00442084580109,0,1,91,2018/05/08 09:17:44,2018/05/08 09:24:07,,about your prescribing - 1,fax@openprescribing.net,0.11
832093596,00441634729680,8021,0,67,2018/05/08 09:17:43,2018/05/08 09:33:47,,about your prescribing - 1,fax@openprescribing.net,0.00
832093587,00441619729995,0,1,47,2018/05/08 09:17:42,2018/05/08 09:18:48,01619729980,about your prescribing - 1,fax@openprescribing.net,0.07
832093588,00442084913345,0,1,65,2018/05/08 09:17:42,2018/05/08 09:19:04,02084913345,about your prescribing - 1,fax@openprescribing.net,0.08
832093585,00441708737936,0,1,52,2018/05/08 09:17:41,2018/05/08 09:18:48,01708737936,about your prescribing - 1,fax@openprescribing.net,0.07
832093584,00441527894137,0,1,45,2018/05/08 09:17:40,2018/05/08 09:23:46,01527894137,about your prescribing - 1,fax@openprescribing.net,0.07
832093575,00441514745780,6017,0,3,2018/05/08 09:17:39,2018/05/08 09:29:43,,about your prescribing - 1,fax@openprescribing.net,0.00
832093582,00441983524258,0,1,62,2018/05/08 09:17:39,2018/05/08 09:18:58,,about your prescribing - 1,fax@openprescribing.net,0.08
832093571,00441375898799,6017,0,3,2018/05/08 09:17:38,2018/05/08 09:29:39,,about your prescribing - 1,fax@openprescribing.net,0.00
832093569,00441702533757,0,1,70,2018/05/08 09:17:37,2018/05/08 09:19:02,,about your prescribing - 1,fax@openprescribing.net,0.08
832093567,00441394388457,0,1,48,2018/05/08 09:17:36,2018/05/08 09:18:41,01394388457,about your prescribing - 1,fax@openprescribing.net,0.07
832093560,00442083433614,8021,0,61,2018/05/08 09:17:35,2018/05/08 09:34:39,,about your prescribing - 1,fax@openprescribing.net,0.00
832093565,00441747871023,0,1,62,2018/05/08 09:17:35,2018/05/08 09:22:33,01747871023,about your prescribing - 1,fax@openprescribing.net,0.08
832093551,00441923247446,3224,0,37,2018/05/08 09:17:34,2018/05/08 09:32:15,,about your prescribing - 1,fax@openprescribing.net,0.00
832093544,00441472399881,0,1,45,2018/05/08 09:17:33,2018/05/08 09:22:18,,about your prescribing - 1,fax@openprescribing.net,0.07
832093538,00441214586921,0,1,62,2018/05/08 09:17:32,2018/05/08 09:18:50,01214586921,about your prescribing - 1,fax@openprescribing.net,0.08
832093198,00441865378488,0,1,46,2018/05/08 09:16:35,2018/05/08 09:25:24,,about your prescribing - 1,fax@openprescribing.net,0.07
832093195,00441845521359,0,1,47,2018/05/08 09:16:34,2018/05/08 09:21:25,01845521359,about your prescribing - 1,fax@openprescribing.net,0.07
832093184,00441473718490,0,1,46,2018/05/08 09:16:33,2018/05/08 09:17:33,01473718490,about your prescribing - 1,fax@openprescribing.net,0.07
832093182,00441268770176,0,1,59,2018/05/08 09:16:33,2018/05/08 09:17:44,01268770176,about your prescribing - 1,fax@openprescribing.net,0.07
832093180,00441273834529,0,1,45,2018/05/08 09:16:32,2018/05/08 09:21:18,01273834529,about your prescribing - 1,fax@openprescribing.net,0.07
832093177,00442085017070,0,1,47,2018/05/08 09:16:31,2018/05/08 09:30:33,,about your prescribing - 1,fax@openprescribing.net,0.07
832093179,00441264336792,0,1,81,2018/05/08 09:16:31,2018/05/08 09:18:10,01264 336792,about your prescribing - 1,fax@openprescribing.net,0.10
832093172,00442087400310,0,1,47,2018/05/08 09:16:29,2018/05/08 09:21:20,02087400310,about your prescribing - 1,fax@openprescribing.net,0.07
832093168,00442075118980,0,1,75,2018/05/08 09:16:28,2018/05/08 09:21:48,,about your prescribing - 1,fax@openprescribing.net,0.09
832093170,00448448840156,0,1,68,2018/05/08 09:16:28,2018/05/08 09:21:52,08448840156,about your prescribing - 1,fax@openprescribing.net,0.25
832093167,00441295279293,0,1,61,2018/05/08 09:16:27,2018/05/08 09:17:43,,about your prescribing - 1,fax@openprescribing.net,0.08
832093160,00441913871803,0,1,60,2018/05/08 09:16:26,2018/05/08 09:17:40,01913871803,about your prescribing - 1,fax@openprescribing.net,0.07
832093165,00442085525329,0,1,70,2018/05/08 09:16:26,2018/05/08 09:21:43,02085525329,about your prescribing - 1,fax@openprescribing.net,0.08
832093158,00442030742403,6001,0,4,2018/05/08 09:16:25,2018/05/08 09:29:44,,about your prescribing - 1,fax@openprescribing.net,0.00
832093155,00441452337778,0,1,71,2018/05/08 09:16:24,2018/05/08 09:25:50,,about your prescribing - 1,fax@openprescribing.net,0.08
832093156,00441273391757,0,1,50,2018/05/08 09:16:24,2018/05/08 09:21:24,01273300962,about your prescribing - 1,fax@openprescribing.net,0.07
832093148,00441708471330,0,1,48,2018/05/08 09:16:23,2018/05/08 09:21:24,01708 471330,about your prescribing - 1,fax@openprescribing.net,0.07
832093140,00441914166274,8021,0,67,2018/05/08 09:16:22,2018/05/08 09:35:49,,about your prescribing - 1,fax@openprescribing.net,0.00
832093134,00442089013307,0,1,78,2018/05/08 09:16:21,2018/05/08 09:18:55,02089013307,about your prescribing - 1,fax@openprescribing.net,0.09
832093138,00442074747816,0,1,44,2018/05/08 09:16:21,2018/05/08 09:21:22,,about your prescribing - 1,fax@openprescribing.net,0.07
832093131,00441793845526,0,1,48,2018/05/08 09:16:20,2018/05/08 09:19:02,,about your prescribing - 1,fax@openprescribing.net,0.07
832093130,00442476229782,0,1,62,2018/05/08 09:16:19,2018/05/08 09:17:35,02476229782,about your prescribing - 1,fax@openprescribing.net,0.08
832093124,00441617273615,0,1,45,2018/05/08 09:16:18,2018/05/08 09:25:28,,about your prescribing - 1,fax@openprescribing.net,0.07
832093118,00441342314681,0,1,44,2018/05/08 09:16:17,2018/05/08 09:29:25,01342314681,about your prescribing - 1,fax@openprescribing.net,0.07
832093121,00441617038922,0,1,46,2018/05/08 09:16:17,2018/05/08 09:18:18,01617038922,about your prescribing - 1,fax@openprescribing.net,0.07
832093115,00441626334986,0,1,47,2018/05/08 09:16:16,2018/05/08 09:19:05,01626334986,about your prescribing - 1,fax@openprescribing.net,0.07
832093112,00441793820923,0,1,70,2018/05/08 09:16:15,2018/05/08 09:26:01,,about your prescribing - 1,fax@openprescribing.net,0.08
832093106,00441895623236,0,1,45,2018/05/08 09:16:14,2018/05/08 09:21:19,,about your prescribing - 1,fax@openprescribing.net,0.07
832093108,00441295721375,0,1,45,2018/05/08 09:16:14,2018/05/08 09:21:16,01295721375,about your prescribing - 1,fax@openprescribing.net,0.07
832093101,00441526322210,0,1,60,2018/05/08 09:16:13,2018/05/08 09:21:32,01526,about your prescribing - 1,fax@openprescribing.net,0.07
832093094,00441487710982,0,1,61,2018/05/08 09:16:12,2018/05/08 09:17:37,01487710982,about your prescribing - 1,fax@openprescribing.net,0.08
832093078,00441748884250,0,1,58,2018/05/08 09:16:11,2018/05/08 09:17:20,+44 (0)1748 884 250,about your prescribing - 1,fax@openprescribing.net,0.07
832093085,00442088383579,8021,0,67,2018/05/08 09:16:11,2018/05/08 09:35:51,,about your prescribing - 1,fax@openprescribing.net,0.00
832093076,00441273611527,0,1,46,2018/05/08 09:16:10,2018/05/08 09:17:13,01273611527,about your prescribing - 1,fax@openprescribing.net,0.07
832093074,00441582494675,0,1,44,2018/05/08 09:16:09,2018/05/08 09:25:21,,about your prescribing - 1,fax@openprescribing.net,0.07
832093075,00441915102746,0,1,51,2018/05/08 09:16:09,2018/05/08 09:23:29,0191 5102746,about your prescribing - 1,fax@openprescribing.net,0.07
832093072,00442084516897,0,1,45,2018/05/08 09:16:08,2018/05/08 09:21:20,,about your prescribing - 1,fax@openprescribing.net,0.07
832093067,00442078138668,0,1,78,2018/05/08 09:16:07,2018/05/08 09:17:46,02078138668,about your prescribing - 1,fax@openprescribing.net,0.09
832093069,00441427787630,0,1,89,2018/05/08 09:16:07,2018/05/08 09:29:21,,about your prescribing - 1,fax@openprescribing.net,0.11
832093066,00441892853499,0,1,44,2018/05/08 09:16:06,2018/05/08 09:25:22,01892853499,about your prescribing - 1,fax@openprescribing.net,0.07
832093059,00441962856010,0,1,71,2018/05/08 09:16:05,2018/05/08 09:19:23,,about your prescribing - 1,fax@openprescribing.net,0.08
832093063,00442072216755,0,1,61,2018/05/08 09:16:05,2018/05/08 09:17:32,,about your prescribing - 1,fax@openprescribing.net,0.08
832093054,00442072844677,0,1,49,2018/05/08 09:16:04,2018/05/08 09:25:29,02072844677,about your prescribing - 1,fax@openprescribing.net,0.07
832093053,00441242263787,0,1,83,2018/05/08 09:16:03,2018/05/08 09:21:51,01242 263787,about your prescribing - 1,fax@openprescribing.net,0.10
832093050,00442073589930,0,1,60,2018/05/08 09:16:02,2018/05/08 09:21:31,,about your prescribing - 1,fax@openprescribing.net,0.07
832093051,00442380363568,0,1,80,2018/05/08 09:16:02,2018/05/08 09:27:00,02380363568,about your prescribing - 1,fax@openprescribing.net,0.10
832093049,00442085942184,0,1,44,2018/05/08 09:16:01,2018/05/08 09:21:15,,about your prescribing - 1,fax@openprescribing.net,0.07
832093045,00441722421643,0,1,45,2018/05/08 09:16:00,2018/05/08 09:21:19,01722421643,about your prescribing - 1,fax@openprescribing.net,0.07
832093037,00441608650071,0,1,60,2018/05/08 09:15:59,2018/05/08 09:17:29,01608650071,about your prescribing - 1,fax@openprescribing.net,0.07
832093031,00441914178100,0,1,56,2018/05/08 09:15:58,2018/05/08 09:17:11,0191 4178100,about your prescribing - 1,fax@openprescribing.net,0.07
832093035,00442085744952,0,1,49,2018/05/08 09:15:58,2018/05/08 09:20:29,,about your prescribing - 1,fax@openprescribing.net,0.07
832093029,00441268795150,0,1,70,2018/05/08 09:15:57,2018/05/08 09:17:20,,about your prescribing - 1,fax@openprescribing.net,0.08
832093027,00441206827973,0,1,58,2018/05/08 09:15:56,2018/05/08 09:17:21,+44_(0)1206_827_973,about your prescribing - 1,fax@openprescribing.net,0.07
832093022,00441634334917,0,1,56,2018/05/08 09:15:55,2018/05/08 09:18:50,01634261161,about your prescribing - 1,fax@openprescribing.net,0.07
832093024,00441273689271,0,1,53,2018/05/08 09:15:55,2018/05/08 09:17:32,01273689271,about your prescribing - 1,fax@openprescribing.net,0.07
832093021,00448444771797,6016,0,14,2018/05/08 09:15:54,2018/05/08 09:29:49,,about your prescribing - 1,fax@openprescribing.net,0.00
832093016,00441142724767,0,1,45,2018/05/08 09:15:53,2018/05/08 09:21:19,01142724767,about your prescribing - 1,fax@openprescribing.net,0.07
832093020,00441778562207,0,1,49,2018/05/08 09:15:53,2018/05/08 09:21:26,01778562207,about your prescribing - 1,fax@openprescribing.net,0.07
832093012,00442085921127,6017,0,4,2018/05/08 09:15:52,2018/05/08 09:27:43,,about your prescribing - 1,fax@openprescribing.net,0.00
832093008,00441205480987,0,1,51,2018/05/08 09:15:51,2018/05/08 09:17:13,01205480987,about your prescribing - 1,fax@openprescribing.net,0.07
832093007,00448444773717,0,1,47,2018/05/08 09:15:50,2018/05/08 09:16:51,,about your prescribing - 1,fax@openprescribing.net,0.21
832093006,00441782751835,0,1,61,2018/05/08 09:15:49,2018/05/08 09:17:34,01782751835,about your prescribing - 1,fax@openprescribing.net,0.08
832092999,00441733704474,0,1,49,2018/05/08 09:15:48,2018/05/08 09:24:31,Dr_Scott_Whittlesey,about your prescribing - 1,fax@openprescribing.net,0.07
832093004,00441255556969,0,1,44,2018/05/08 09:15:48,2018/05/08 09:21:13,,about your prescribing - 1,fax@openprescribing.net,0.07
832092990,00442089046241,0,1,47,2018/05/08 09:15:47,2018/05/08 09:25:23,02089046241,about your prescribing - 1,fax@openprescribing.net,0.07
832092984,00441484451423,0,1,66,2018/05/08 09:15:46,2018/05/08 09:20:38,01484451423,about your prescribing - 1,fax@openprescribing.net,0.08
832092978,00442476396870,0,1,78,2018/05/08 09:15:45,2018/05/08 09:17:16,02476396870,about your prescribing - 1,fax@openprescribing.net,0.09
832092981,00441283791863,0,1,71,2018/05/08 09:15:45,2018/05/08 09:21:40,01283791863,about your prescribing - 1,fax@openprescribing.net,0.08
832092973,00441612117354,0,1,50,2018/05/08 09:15:44,2018/05/08 09:16:49,0161 211 7354,about your prescribing - 1,fax@openprescribing.net,0.07
832092961,00441760726009,0,1,62,2018/05/08 09:15:43,2018/05/08 09:20:31,01760 726009,about your prescribing - 1,fax@openprescribing.net,0.08
832092956,00441522730192,0,1,77,2018/05/08 09:15:42,2018/05/08 09:21:47,01522730192,about your prescribing - 1,fax@openprescribing.net,0.09
832092946,00442030492821,0,1,67,2018/05/08 09:15:41,2018/05/08 09:21:41,,about your prescribing - 1,fax@openprescribing.net,0.08
832092951,00442086738146,0,1,76,2018/05/08 09:15:41,2018/05/08 09:21:38,02086738146,about your prescribing - 1,fax@openprescribing.net,0.09
832092937,00441279629294,0,1,77,2018/05/08 09:15:40,2018/05/08 09:20:54,,about your prescribing - 1,fax@openprescribing.net,0.09
832092929,00442082969505,0,1,46,2018/05/08 09:15:39,2018/05/08 09:21:19,02082969505,about your prescribing - 1,fax@openprescribing.net,0.07
832092924,00441476550904,0,1,56,2018/05/08 09:15:38,2018/05/08 09:16:50,01476 550904,about your prescribing - 1,fax@openprescribing.net,0.07
832092920,00448444996993,0,1,47,2018/05/08 09:15:37,2018/05/08 09:20:17,08444996993,about your prescribing - 1,fax@openprescribing.net,0.21
832092923,00441223322541,0,1,60,2018/05/08 09:15:37,2018/05/08 09:17:00,01223322541,about your prescribing - 1,fax@openprescribing.net,0.07
832092917,00441234268999,0,1,61,2018/05/08 09:15:36,2018/05/08 09:17:06,01234268999,about your prescribing - 1,fax@openprescribing.net,0.08
832092910,0044190526888,0,1,70,2018/05/08 09:15:35,2018/05/08 09:20:47,,about your prescribing - 1,fax@openprescribing.net,0.08
832092902,00441179082377,0,1,66,2018/05/08 09:15:34,2018/05/08 09:17:08,01179082377,about your prescribing - 1,fax@openprescribing.net,0.08
832092907,00441515462914,0,1,67,2018/05/08 09:15:34,2018/05/08 09:20:41,01515462914,about your prescribing - 1,fax@openprescribing.net,0.08
832092899,00441480456162,0,1,78,2018/05/08 09:15:33,2018/05/08 09:17:24,,about your prescribing - 1,fax@openprescribing.net,0.09
832092897,00442083710187,8021,0,67,2018/05/08 09:15:32,2018/05/08 09:35:50,,about your prescribing - 1,fax@openprescribing.net,0.00
832092892,00442088888364,0,1,61,2018/05/08 09:15:31,2018/05/08 09:16:51,02088888364,about your prescribing - 1,fax@openprescribing.net,0.08
832092891,00441142650001,0,1,44,2018/05/08 09:15:30,2018/05/08 09:16:27,01142650001,about your prescribing - 1,fax@openprescribing.net,0.07
832092881,00441892863985,0,1,82,2018/05/08 09:15:29,2018/05/08 09:16:58,01892863985,about your prescribing - 1,fax@openprescribing.net,0.10
832092884,00442083145557,0,1,45,2018/05/08 09:15:29,2018/05/08 09:22:19,,about your prescribing - 1,fax@openprescribing.net,0.07
832092880,00442085140879,0,1,46,2018/05/08 09:15:28,2018/05/08 09:20:19,,about your prescribing - 1,fax@openprescribing.net,0.07
832092879,00441923711933,0,1,60,2018/05/08 09:15:27,2018/05/08 09:16:38,01923711933,about your prescribing - 1,fax@openprescribing.net,0.07
832092873,00442075613429,0,1,46,2018/05/08 09:15:26,2018/05/08 09:16:27,02075613429,about your prescribing - 1,fax@openprescribing.net,0.07
832092876,00441376502281,0,1,49,2018/05/08 09:15:26,2018/05/08 09:16:33,Fern House,about your prescribing - 1,fax@openprescribing.net,0.07
832092867,00441142611643,0,1,68,2018/05/08 09:15:25,2018/05/08 09:20:43,01142611643,about your prescribing - 1,fax@openprescribing.net,0.08
832092865,00441162641880,0,1,61,2018/05/08 09:15:24,2018/05/08 09:16:47,01162641880,about your prescribing - 1,fax@openprescribing.net,0.08
832092860,00448448151221,0,1,48,2018/05/08 09:15:23,2018/05/08 09:17:00,,about your prescribing - 1,fax@openprescribing.net,0.21
832092857,00441166226777,6001,0,3,2018/05/08 09:15:22,2018/05/08 09:28:40,,about your prescribing - 1,fax@openprescribing.net,0.00
832092851,00442038188432,0,1,82,2018/05/08 09:15:21,2018/05/08 09:16:59,,about your prescribing - 1,fax@openprescribing.net,0.10
832092843,00441132381286,0,1,58,2018/05/08 09:15:20,2018/05/08 09:16:48,01132381286,about your prescribing - 1,fax@openprescribing.net,0.07
832092826,00441473830200,0,1,50,2018/05/08 09:15:19,2018/05/08 09:16:26,014738302000,about your prescribing - 1,fax@openprescribing.net,0.07
832092834,00441353669532,0,1,82,2018/05/08 09:15:19,2018/05/08 09:20:55,01353669532,about your prescribing - 1,fax@openprescribing.net,0.10
832092819,00441788833021,0,1,50,2018/05/08 09:15:18,2018/05/08 09:20:23,01788 833021,about your prescribing - 1,fax@openprescribing.net,0.07
832092814,00441677424596,0,1,45,2018/05/08 09:15:17,2018/05/08 09:20:45,01677424596,about your prescribing - 1,fax@openprescribing.net,0.07
832092808,00441733556230,0,1,61,2018/05/08 09:15:16,2018/05/08 09:16:41,01733556230,about your prescribing - 1,fax@openprescribing.net,0.08
832092799,00442088828884,6001,0,3,2018/05/08 09:15:15,2018/05/08 09:27:41,,about your prescribing - 1,fax@openprescribing.net,0.00
832092780,00442089918074,0,1,50,2018/05/08 09:15:14,2018/05/08 09:16:11,02089918174,about your prescribing - 1,fax@openprescribing.net,0.07
832092786,00441728602083,0,1,69,2018/05/08 09:15:14,2018/05/08 09:16:44,01728602083,about your prescribing - 1,fax@openprescribing.net,0.08
832092773,00441915027701,0,1,44,2018/05/08 09:15:13,2018/05/08 09:18:24,01915027701,about your prescribing - 1,fax@openprescribing.net,0.07
832092766,00442089625167,0,1,72,2018/05/08 09:15:12,2018/05/08 09:18:00,,about your prescribing - 1,fax@openprescribing.net,0.08
832092755,00441452387874,0,1,49,2018/05/08 09:15:11,2018/05/08 09:20:21,01452 387874,about your prescribing - 1,fax@openprescribing.net,0.07
832092762,00441516091359,0,1,49,2018/05/08 09:15:11,2018/05/08 09:30:34,01516091359,about your prescribing - 1,fax@openprescribing.net,0.07
832092753,00441752815733,0,1,59,2018/05/08 09:15:10,2018/05/08 09:16:28,01752815733,about your prescribing - 1,fax@openprescribing.net,0.07
832092749,00442079781927,0,1,43,2018/05/08 09:15:09,2018/05/08 09:16:25,Magrathea,about your prescribing - 1,fax@openprescribing.net,0.07
832092744,00441929426037,0,1,78,2018/05/08 09:15:08,2018/05/08 09:20:49,01929426037,about your prescribing - 1,fax@openprescribing.net,0.09
832092726,00441787211777,0,1,77,2018/05/08 09:15:07,2018/05/08 09:20:47,01787211777,about your prescribing - 1,fax@openprescribing.net,0.09
832092736,00441277230136,0,1,73,2018/05/08 09:15:07,2018/05/08 09:20:43,01277230136,about your prescribing - 1,fax@openprescribing.net,0.09
832092722,00441273486879,0,1,45,2018/05/08 09:15:06,2018/05/08 09:16:22,01273 486879,about your prescribing - 1,fax@openprescribing.net,0.07
832092718,00442089959529,0,1,60,2018/05/08 09:15:05,2018/05/08 09:16:29,,about your prescribing - 1,fax@openprescribing.net,0.07
832092708,00441616541776,0,1,60,2018/05/08 09:15:04,2018/05/08 09:16:26,01616541776,about your prescribing - 1,fax@openprescribing.net,0.07
832092714,00441993882264,0,1,85,2018/05/08 09:15:04,2018/05/08 09:25:07,01993882264,about your prescribing - 1,fax@openprescribing.net,0.11
832092700,00441803837917,0,1,48,2018/05/08 09:15:03,2018/05/08 09:20:18,01803837917,about your prescribing - 1,fax@openprescribing.net,0.07
832092685,00442085792593,0,1,76,2018/05/08 09:15:02,2018/05/08 09:20:49,,about your prescribing - 1,fax@openprescribing.net,0.09
832092677,00442083400896,0,1,78,2018/05/08 09:15:01,2018/05/08 09:16:31,,about your prescribing - 1,fax@openprescribing.net,0.09
832092674,00442083653938,0,1,78,2018/05/08 09:15:00,2018/05/08 09:20:46,02083653938,about your prescribing - 1,fax@openprescribing.net,0.09
832092671,00441480862893,0,1,83,2018/05/08 09:14:59,2018/05/08 09:20:09,,about your prescribing - 1,fax@openprescribing.net,0.10
832092655,00442083449719,0,1,53,2018/05/08 09:14:55,2018/05/08 09:20:29,02083449719,about your prescribing - 1,fax@openprescribing.net,0.07
832092650,00441733425015,0,1,46,2018/05/08 09:14:54,2018/05/08 09:20:19,01733425015,about your prescribing - 1,fax@openprescribing.net,0.07
832092644,00441245344476,0,1,57,2018/05/08 09:14:53,2018/05/08 09:16:15,Fax Server **,about your prescribing - 1,fax@openprescribing.net,0.07
832092647,00441329434899,6127,0,3,2018/05/08 09:14:53,2018/05/08 09:27:43,,about your prescribing - 1,fax@openprescribing.net,0.00
832092640,00441223576259,0,1,46,2018/05/08 09:14:51,2018/05/08 09:24:30,01223576259,about your prescribing - 1,fax@openprescribing.net,0.07
832092626,00441406426284,0,1,45,2018/05/08 09:14:50,2018/05/08 09:24:21,,about your prescribing - 1,fax@openprescribing.net,0.07
