Page,Pageviews,Unique Pageviews,,,,,
/practice/G82120/,3,3,,,,,
/practice/G82120/concessions/,2,2,,,,,
/practice/G82121/,1,1,,,,,
/practice/G82122/,2,2,,,,,
/practice/G82124/,1,1,,,,,
/practice/G82126/,3,3,,,,,
/practice/G82133/,1,1,,,,,
/practice/G82138/,2,1,,,,,
/practice/G82142/,2,1,,,,,
/practice/G82152/,1,1,,,,,
/practice/G82155/,2,1,,,,,
/practice/G82160/,1,1,,,,,
/practice/G82185/,2,1,,,,,
/practice/G82212/,1,1,,,,,
/practice/G82221/,1,1,,,,,
/practice/G82226/,1,1,,,,,
/practice/G82227/,1,1,,,,,
/practice/G82229/,1,1,,,,,
/practice/G82230/,1,1,,,,,
/practice/G82233/,1,1,,,,,
/practice/G82630/,1,1,,,,,
/practice/G82648/,2,2,,,,,
/practice/G82650/,2,1,,,,,
/practice/G82652/,1,1,,,,,
/practice/G82662/,4,1,,,,,
/practice/G82665/,1,1,,,,,
/practice/G82684/,1,1,,,,,
/practice/G82687/,4,4,,,,,
/practice/G82696/,1,1,,,,,
/practice/G82702/,1,1,,,,,
/practice/G82710/,6,6,,,,,
/practice/G82711/,1,1,,,,,
/practice/G82719/,4,4,,,,,
/practice/G82729/,3,2,,,,,
/practice/G82730/,3,1,,,,,
/practice/G82732/,2,2,,,,,
/practice/G82753/,3,3,,,,,
/practice/G82768/,1,1,,,,,
/practice/G82777/,1,1,,,,,
/practice/G82780/,1,1,,,,,
/practice/G82802/,1,1,,,,,
/practice/G82809/,1,1,,,,,
/practice/G82810/,3,3,,,,,
/practice/G82820/,1,1,,,,,
/practice/G83005/,1,1,,,,,
/practice/G83010/,4,4,,,,,
/practice/G83012/,1,1,,,,,
/practice/G83015/,1,1,,,,,
/practice/G83016/,1,1,,,,,
/practice/G83027/,4,4,,,,,
/practice/G83028/,2,2,,,,,
/practice/G83030/,1,1,,,,,
/practice/G83046/,2,2,,,,,
/practice/G83052/,1,1,,,,,
/practice/G83053/,1,1,,,,,
/practice/G83057/,2,2,,,,,
/practice/G83061/,2,2,,,,,
/practice/G83628/,2,2,,,,,
/practice/G83630/,4,4,,,,,
/practice/G83633/,4,4,,,,,
/practice/G83654/,3,2,,,,,
/practice/G83654/ghost_generics/,1,1,,,,,
/practice/G83663/,2,1,,,,,
/practice/G83673/,2,2,,,,,
/practice/G83675/,1,1,,,,,
/practice/G84006/,1,1,,,,,
/practice/G84011/,1,1,,,,,
/practice/G84016/,2,1,,,,,
/practice/G84017/,1,1,,,,,
/practice/G84018/,4,3,,,,,
/practice/G84019/,3,3,,,,,
/practice/G84021/,3,2,,,,,
/practice/G84022/,1,1,,,,,
/practice/G84024/,1,1,,,,,
/practice/G84026/,3,3,,,,,
/practice/G84027/,1,1,,,,,
/practice/G84029/,1,1,,,,,
/practice/G84030/,2,1,,,,,
/practice/G84040/,3,3,,,,,
/practice/G84607/,6,1,,,,,
/practice/G84607/concessions/,1,1,,,,,
/practice/G84625/,2,2,,,,,
/practice/G84630/,2,2,,,,,
/practice/G85003/,1,1,,,,,
/practice/G85004/,3,3,,,,,
/practice/G85006/,2,2,,,,,
/practice/G85007/,1,1,,,,,
/practice/G85009/,1,1,,,,,
/practice/G85011/,4,1,,,,,
/practice/G85011/ghost_generics/,1,1,,,,,
/practice/G85014/,1,1,,,,,
/practice/G85016/,1,1,,,,,
/practice/G85021/,1,1,,,,,
/practice/G85022/,9,8,,,,,
/practice/G85024/,1,1,,,,,
/practice/G85026/,5,5,,,,,
/practice/G85031/,4,3,,,,,
/practice/G85031/ghost_generics/,1,1,,,,,
/practice/G85034/,2,2,,,,,
/practice/G85038/,1,1,,,,,
/practice/G85039/,4,3,,,,,
/practice/G85039/concessions/,1,1,,,,,
/practice/G85041/,4,4,,,,,
/practice/G85047/,2,2,,,,,
/practice/G85050/,3,3,,,,,
/practice/G85051/,1,1,,,,,
/practice/G85053/,3,2,,,,,
/practice/G85055/,4,2,,,,,
/practice/G85055/ghost_generics/,1,1,,,,,
/practice/G85085/,1,1,,,,,
/practice/G85086/,1,1,,,,,
/practice/G85091/,3,3,,,,,
/practice/G85095/,4,4,,,,,
/practice/G85099/,1,1,,,,,
/practice/G85100/,1,1,,,,,
/practice/G85104/concessions/,2,1,,,,,
/practice/G85105/,1,1,,,,,
/practice/G85106/,5,5,,,,,
/practice/G85109/,6,3,,,,,
/practice/G85114/,3,2,,,,,
/practice/G85121/,1,1,,,,,
/practice/G85125/,2,1,,,,,
/practice/G85129/,2,2,,,,,
/practice/G85135/,1,1,,,,,
/practice/G85138/,1,1,,,,,
/practice/G85642/,1,1,,,,,
/practice/G85695/,1,1,,,,,
/practice/G85699/,1,1,,,,,
/practice/G85703/,1,1,,,,,
/practice/G85705/,4,4,,,,,
/practice/G85717/,1,1,,,,,
/practice/G85722/,2,2,,,,,
/practice/G85722/ghost_generics/,1,1,,,,,
/practice/H81004/,11,10,,,,,
/practice/H81007/,6,5,,,,,
/practice/H81009/,2,2,,,,,
/practice/H81011/,2,2,,,,,
/practice/H81013/,4,4,,,,,
/practice/H81016/,1,1,,,,,
/practice/H81017/,5,2,,,,,
/practice/H81020/,3,1,,,,,
/practice/H81022/,1,1,,,,,
/practice/H81022/ghost_generics/,1,1,,,,,
/practice/H81024/,1,1,,,,,
/practice/H81025/,2,1,,,,,
/practice/H81026/,1,1,,,,,
/practice/H81030/,1,1,,,,,
/practice/H81031/,1,1,,,,,
/practice/H81034/,1,1,,,,,
/practice/H81035/,1,1,,,,,
/practice/H81036/,2,2,,,,,
/practice/H81038/,2,2,,,,,
/practice/H81043/,2,1,,,,,
/practice/H81047/,6,6,,,,,
/practice/H81052/,1,1,,,,,
/practice/H81056/,3,3,,,,,
/practice/H81057/,1,1,,,,,
/practice/H81058/,1,1,,,,,
/practice/H81062/,2,2,,,,,
/practice/H81064/,1,1,,,,,
/practice/H81065/,1,1,,,,,
/practice/H81067/,1,1,,,,,
/practice/H81068/,2,2,,,,,
/practice/H81070/,1,1,,,,,
/practice/H81077/,1,1,,,,,
/practice/H81078/,5,5,,,,,
/practice/H81081/,3,2,,,,,
/practice/H81082/,1,1,,,,,
/practice/H81083/,1,1,,,,,
/practice/H81083/concessions/,1,1,,,,,
/practice/H81087/,3,3,,,,,
/practice/H81089/,7,6,,,,,
/practice/H81090/,1,1,,,,,
/practice/H81091/,9,4,,,,,
/practice/H81099/,3,3,,,,,
/practice/H81101/,1,1,,,,,
/practice/H81101/ghost_generics/,1,1,,,,,
/practice/H81107/,3,3,,,,,
/practice/H81109/,3,3,,,,,
/practice/H81118/,4,4,,,,,
/practice/H81126/,4,4,,,,,
/practice/H81128/,3,1,,,,,
/practice/H81128/concessions/,1,1,,,,,
/practice/H81128/ghost_generics/,1,1,,,,,
/practice/H81133/,1,1,,,,,
/practice/H81613/,2,1,,,,,
/practice/H81622/,4,3,,,,,
/practice/H81642/,2,2,,,,,
/practice/H81644/,3,2,,,,,
/practice/H81656/,2,2,,,,,
/practice/H81658/,2,1,,,,,
/practice/H81658/concessions/,1,1,,,,,
/practice/H81672/,1,1,,,,,
/practice/H82005/,4,4,,,,,
/practice/H82006/,3,3,,,,,
/practice/H82009/,1,1,,,,,
/practice/H82011/,4,3,,,,,
/practice/H82012/,7,2,,,,,
/practice/H82014/,2,1,,,,,
/practice/H82014/concessions/,1,1,,,,,
/practice/H82017/,1,1,,,,,
/practice/H82022/,9,7,,,,,
/practice/H82025/,3,2,,,,,
/practice/H82026/,2,1,,,,,
/practice/H82028/,1,1,,,,,
/practice/H82029/,1,1,,,,,
/practice/H82030/,1,1,,,,,
/practice/H82032/,1,1,,,,,
/practice/H82034/,2,1,,,,,
/practice/H82036/,1,1,,,,,
/practice/H82037/,5,4,,,,,
/practice/H82039/,6,2,,,,,
/practice/H82040/,1,1,,,,,
/practice/H82041/,3,2,,,,,
/practice/H82042/,2,1,,,,,
/practice/H82043/,1,1,,,,,
/practice/H82045/,11,6,,,,,
/practice/H82047/,2,2,,,,,
/practice/H82049/,4,4,,,,,
/practice/H82051/,2,1,,,,,
/practice/H82052/,1,1,,,,,
/practice/H82056/,2,2,,,,,
/practice/H82059/,1,1,,,,,
/practice/H82060/,1,1,,,,,
/practice/H82063/,1,1,,,,,
/practice/H82064/,10,5,,,,,
/practice/H82064/ghost_generics/,1,1,,,,,
/practice/H82066/,2,1,,,,,
/practice/H82067/,4,4,,,,,
/practice/H82076/,1,1,,,,,
/practice/H82077/,12,8,,,,,
/practice/H82083/,4,2,,,,,
/practice/H82087/,2,2,,,,,
/practice/H82088/,1,1,,,,,
/practice/H82098/,1,1,,,,,
/practice/H82099/,1,1,,,,,
/practice/H82100/,2,1,,,,,
/practice/H82100/ghost_generics/,1,1,,,,,
/practice/H82621/,1,1,,,,,
/practice/H82640/,1,1,,,,,
/practice/H83005/,1,1,,,,,
/practice/H83006/,2,2,,,,,
/practice/H83008/,1,1,,,,,
/practice/H83012/,1,1,,,,,
/practice/H83013/,6,5,,,,,
/practice/H83014/,1,1,,,,,
/practice/H83016/,2,2,,,,,
/practice/H83017/,1,1,,,,,
/practice/H83022/,1,1,,,,,
/practice/H83024/,2,2,,,,,
/practice/H83027/,1,1,,,,,
/practice/H83028/,1,1,,,,,
/practice/H83042/,1,1,,,,,
/practice/H83044/,1,1,,,,,
/practice/H83050/,1,1,,,,,
/practice/H83051/,7,7,,,,,
/practice/H83053/,1,1,,,,,
/practice/H83616/,1,1,,,,,
/practice/H83620/,1,1,,,,,
/practice/H83623/,2,2,,,,,
/practice/H83624/,3,3,,,,,
/practice/H83625/,1,1,,,,,
/practice/H83626/,2,1,,,,,
/practice/H83627/,1,1,,,,,
/practice/H83631/,10,8,,,,,
/practice/H83639/,6,3,,,,,
/practice/H84002/,4,4,,,,,
/practice/H84005/,2,2,,,,,
/practice/H84006/,2,2,,,,,
/practice/H84007/,2,2,,,,,
/practice/H84010/,3,3,,,,,
/practice/H84012/,1,1,,,,,
/practice/H84018/,5,5,,,,,
/practice/H84020/,1,1,,,,,
/practice/H84023/,1,1,,,,,
/practice/H84027/,1,1,,,,,
/practice/H84030/,1,1,,,,,
/practice/H84033/,1,1,,,,,
/practice/H84034/,4,3,,,,,
/practice/H84040/,4,2,,,,,
/practice/H84042/,1,1,,,,,
/practice/H84043/,1,1,,,,,
/practice/H84044/,1,1,,,,,
/practice/H84051/,1,1,,,,,
/practice/H84053/,2,2,,,,,
/practice/H84059/,1,1,,,,,
/practice/H84060/,1,1,,,,,
/practice/H84365/,1,1,,,,,
/practice/H84618/,2,1,,,,,
/practice/H84623/,3,2,,,,,
/practice/H84629/,1,1,,,,,
/practice/H84632/,2,2,,,,,
/practice/H84635/,1,1,,,,,
/practice/H84639/,9,6,,,,,
/practice/H85001/,1,1,,,,,
/practice/H85005/,1,1,,,,,
/practice/H85006/,1,1,,,,,
/practice/H85007/,1,1,,,,,
/practice/H85009/,1,1,,,,,
/practice/H85011/,3,2,,,,,
/practice/H85018/,1,1,,,,,
/practice/H85020/,3,3,,,,,
/practice/H85021/,1,1,,,,,
/practice/H85022/,6,6,,,,,
/practice/H85024/,1,1,,,,,
/practice/H85026/,1,1,,,,,
/practice/H85028/,2,1,,,,,
/practice/H85031/,7,5,,,,,
/practice/H85032/,2,1,,,,,
/practice/H85037/,1,1,,,,,
/practice/H85041/,1,1,,,,,
/practice/H85045/,1,1,,,,,
/practice/H85047/,1,1,,,,,
/practice/H85048/,1,1,,,,,
/practice/H85051/,7,7,,,,,
/practice/H85052/,1,1,,,,,
/practice/H85053/,3,3,,,,,
/practice/H85054/,1,1,,,,,
/practice/H85055/,1,1,,,,,
/practice/H85063/,1,1,,,,,
/practice/H85065/,2,2,,,,,
/practice/H85067/,1,1,,,,,
/practice/H85070/,1,1,,,,,
/practice/H85076/,10,3,,,,,
/practice/H85076/concessions/,1,1,,,,,
/practice/H85077/,2,2,,,,,
/practice/H85078/,2,2,,,,,
/practice/H85079/,1,1,,,,,
/practice/H85086/,4,4,,,,,
/practice/H85088/,1,1,,,,,
/practice/H85092/,1,1,,,,,
/practice/H85095/,11,4,,,,,
/practice/H85095/concessions/,2,1,,,,,
/practice/H85095/ghost_generics/,1,1,,,,,
/practice/H85101/,2,1,,,,,
/practice/H85103/,2,1,,,,,
/practice/H85105/,11,5,,,,,
/practice/H85110/,2,1,,,,,
/practice/H85111/,10,6,,,,,
/practice/H85112/,1,1,,,,,
/practice/H85113/,1,1,,,,,
/practice/H85115/,6,3,,,,,
/practice/H85115/ghost_generics/,1,1,,,,,
/practice/h85208/,2,2,,,,,
/practice/H85618/,4,3,,,,,
/practice/H85653/,4,2,,,,,
/practice/H85656/,1,1,,,,,
/practice/H85659/,1,1,,,,,
/practice/H85680/,2,2,,,,,
/practice/H85682/,1,1,,,,,
/practice/H85683/,2,2,,,,,
/practice/H85691/,1,1,,,,,
/practice/H85693/,4,3,,,,,
/practice/H85695/,2,2,,,,,
/practice/J81003/,1,1,,,,,
/practice/J81005/,3,2,,,,,
/practice/J81010/,1,1,,,,,
/practice/J81011/,2,1,,,,,
/practice/J81012/,2,2,,,,,
/practice/J81014/,7,6,,,,,
/practice/J81020/,1,1,,,,,
/practice/J81021/,1,1,,,,,
/practice/J81022/,1,1,,,,,
/practice/J81027/,1,1,,,,,
/practice/J81039/,5,5,,,,,
/practice/J81041/,6,4,,,,,
/practice/J81041/ghost_generics/,1,1,,,,,
/practice/J81048/,1,1,,,,,
/practice/J81049/,1,1,,,,,
/practice/J81050/,3,3,,,,,
/practice/J81053/,2,2,,,,,
/practice/J81056/,4,3,,,,,
/practice/J81057/,1,1,,,,,
/practice/J81061/,1,1,,,,,
/practice/J81062/,1,1,,,,,
/practice/J81064/,1,1,,,,,
/practice/J81069/,2,2,,,,,
/practice/J81070/,2,1,,,,,
/practice/J81071/,2,1,,,,,
/practice/J81073/,1,1,,,,,
/practice/J81076/,4,4,,,,,
/practice/J81081/,1,1,,,,,
/practice/J81083/,2,2,,,,,
/practice/J81612/,3,2,,,,,
/practice/J81620/,3,2,,,,,
/practice/J81621/,5,5,,,,,
/practice/J81625/,15,8,,,,,
/practice/J81631/,1,1,,,,,
/practice/J81633/,1,1,,,,,
/practice/J81634/,4,4,,,,,
/practice/J81637/,2,2,,,,,
/practice/J81644/,1,1,,,,,
/practice/J82001/,2,1,,,,,
/practice/J82005/,1,1,,,,,
/practice/J82006/,3,1,,,,,
/practice/J82006/ghost_generics/,1,1,,,,,
/practice/J82007/,1,1,,,,,
/practice/J82008/,6,6,,,,,
/practice/J82017/,1,1,,,,,
/practice/J82018/,6,6,,,,,
/practice/J82018/ghost_generics/,1,1,,,,,
/practice/J82021/,4,4,,,,,
/practice/J82022/,7,5,,,,,
/practice/J82027/,1,1,,,,,
/practice/J82029/,1,1,,,,,
/practice/J82035/,1,1,,,,,
/practice/J82041/,1,1,,,,,
/practice/J82042/,5,2,,,,,
/practice/J82042/concessions/,1,1,,,,,
/practice/J82055/,2,1,,,,,
/practice/J82056/,8,4,,,,,
/practice/J82066/,8,7,,,,,
/practice/J82067/,2,1,,,,,
/practice/J82067/ghost_generics/,1,1,,,,,
/practice/J82072/,2,1,,,,,
/practice/J82075/,1,1,,,,,
/practice/J82076/,1,1,,,,,
/practice/J82081/,1,1,,,,,
/practice/J82082/,1,1,,,,,
/practice/J82083/,5,5,,,,,
/practice/J82090/,2,2,,,,,
/practice/J82093/,3,3,,,,,
/practice/J82097/,1,1,,,,,
/practice/J82098/,1,1,,,,,
/practice/J82099/,5,1,,,,,
/practice/J82099/concessions/,1,1,,,,,
/practice/J82101/,1,1,,,,,
/practice/J82102/,6,4,,,,,
/practice/J82103/,2,2,,,,,
/practice/J82106/,1,1,,,,,
/practice/J82110/,1,1,,,,,
/practice/J82112/,1,1,,,,,
/practice/J82113/,1,1,,,,,
/practice/J82116/,3,3,,,,,
/practice/J82119/,1,1,,,,,
/practice/J82128/,4,3,,,,,
/practice/J82130/,2,2,,,,,
/practice/J82131/,1,1,,,,,
/practice/J82132/,5,5,,,,,
/practice/J82133/,1,1,,,,,
/practice/J82134/,3,2,,,,,
/practice/J82136/,1,1,,,,,
/practice/J82136/ghost_generics/,1,1,,,,,
/practice/J82138/,1,1,,,,,
/practice/J82141/,1,1,,,,,
/practice/J82143/,2,2,,,,,
/practice/J82145/,4,3,,,,,
/practice/J82145/ghost_generics/,1,1,,,,,
/practice/J82146/,1,1,,,,,
/practice/J82147/,7,5,,,,,
/practice/J82147/concessions/,1,1,,,,,
/practice/J82150/,4,1,,,,,
/practice/J82150/concessions/,1,1,,,,,
/practice/J82151/,2,2,,,,,
/practice/J82155/,7,7,,,,,
/practice/J82163/,5,3,,,,,
/practice/J82163/concessions/,1,1,,,,,
/practice/J82163/ghost_generics/,1,1,,,,,
/practice/J82165/,1,1,,,,,
/practice/J82171/,1,1,,,,,
/practice/J82174/,4,2,,,,,
/practice/J82178/,2,2,,,,,
/practice/J82194/,2,1,,,,,
/practice/J82196/,5,5,,,,,
/practice/J82197/,11,2,,,,,
/practice/J82198/,2,1,,,,,
/practice/J82210/,10,9,,,,,
/practice/J82212/,1,1,,,,,
/practice/J82215/,2,2,,,,,
/practice/J82216/,1,1,,,,,
/practice/J82605/,1,1,,,,,
/practice/J82622/,10,7,,,,,
/practice/J82625/,1,1,,,,,
/practice/J82628/,5,4,,,,,
/practice/J82628/concessions/,4,1,,,,,
/practice/J82630/,2,2,,,,,
/practice/J82639/,13,12,,,,,
/practice/J82639/ghost_generics/,1,1,,,,,
/practice/J82640/,2,1,,,,,
/practice/J83002/,1,1,,,,,
/practice/J83003/,5,5,,,,,
/practice/J83006/,2,2,,,,,
/practice/J83008/,3,1,,,,,
/practice/J83009/,1,1,,,,,
/practice/J83011/,3,1,,,,,
/practice/J83011/ghost_generics/,1,1,,,,,
/practice/J83016/,2,2,,,,,
/practice/J83019/,27,20,,,,,
/practice/J83019/concessions/,2,2,,,,,
/practice/J83019/ghost_generics/,4,4,,,,,
/practice/J83021/,3,2,,,,,
/practice/J83026/,11,9,,,,,
/practice/J83029/,1,1,,,,,
/practice/J83032/,1,1,,,,,
/practice/J83035/,2,2,,,,,
/practice/J83042/,5,4,,,,,
/practice/J83043/,1,1,,,,,
/practice/J83045/,6,6,,,,,
/practice/J83049/,2,2,,,,,
/practice/J83050/,1,1,,,,,
/practice/J83056/,1,1,,,,,
/practice/J83058/,3,3,,,,,
/practice/J83618/,2,1,,,,,
/practice/J84003/,1,1,,,,,
/practice/J84004/,1,1,,,,,
/practice/J84007/,4,3,,,,,
/practice/J84011/,2,2,,,,,
/practice/J84016/,5,2,,,,,
/practice/J84019/,4,4,,,,,
/practice/K81001/,5,4,,,,,
/practice/K81004/,2,2,,,,,
/practice/K81006/,3,3,,,,,
/practice/K81017/,1,1,,,,,
/practice/K81020/,1,1,,,,,
/practice/K81024/,1,1,,,,,
/practice/K81027/,2,2,,,,,
/practice/K81030/,3,2,,,,,
/practice/K81043/,1,1,,,,,
/practice/K81044/,3,3,,,,,
/practice/K81046/,2,2,,,,,
/practice/K81047/,5,5,,,,,
/practice/K81052/,3,3,,,,,
/practice/K81055/,1,1,,,,,
/practice/K81060/,3,3,,,,,
/practice/K81061/,1,1,,,,,
/practice/K81065/,1,1,,,,,
/practice/K81068/,1,1,,,,,
/practice/K81069/,5,2,,,,,
/practice/K81069/concessions/,1,1,,,,,
/practice/K81070/,1,1,,,,,
/practice/K81074/,1,1,,,,,
/practice/K81075/,1,1,,,,,
/practice/K81084/,1,1,,,,,
/practice/K81085/,4,4,,,,,
/practice/K81100/,2,2,,,,,
/practice/K81605/,1,1,,,,,
/practice/K81610/,4,3,,,,,
/practice/K81636/,2,2,,,,,
/practice/K81638/,1,1,,,,,
/practice/K81647/,2,2,,,,,
/practice/K81656/,1,1,,,,,
/practice/K82004/,1,1,,,,,
/practice/K82007/,2,2,,,,,
/practice/K82008/,3,3,,,,,
/practice/K82009/,1,1,,,,,
/practice/K82010/,3,1,,,,,
/practice/K82010/ghost_generics/,1,1,,,,,
/practice/K82011/,1,1,,,,,
/practice/K82011/ghost_generics/,1,1,,,,,
/practice/K82013/,1,1,,,,,
/practice/K82016/,1,1,,,,,
/practice/K82021/,5,5,,,,,
/practice/K82023/,3,2,,,,,
/practice/K82027/,5,5,,,,,
/practice/K82028/,1,1,,,,,
/practice/K82030/,2,1,,,,,
/practice/K82032/,1,1,,,,,
/practice/K82033/,1,1,,,,,
/practice/K82033/ghost_generics/,1,1,,,,,
/practice/K82037/,4,4,,,,,
/practice/K82038/,1,1,,,,,
/practice/K82042/,1,1,,,,,
/practice/K82043/,3,3,,,,,
/practice/K82044/,1,1,,,,,
/practice/K82046/,4,4,,,,,
/practice/K82047/,4,4,,,,,
/practice/K82049/,8,3,,,,,
/practice/K82049/concessions/,1,1,,,,,
/practice/K82053/,2,2,,,,,
/practice/K82059/,2,2,,,,,
/practice/K82062/,2,2,,,,,
/practice/K82066/,1,1,,,,,
/practice/K82079/concessions/,1,1,,,,,
/practice/K83008/,4,1,,,,,
/practice/K83008/concessions/,2,1,,,,,
/practice/K83008/concessions/?breakdown_date=2019-04-01,2,1,,,,,
/practice/K83010/,4,4,,,,,
/practice/K83013/,3,2,,,,,
/practice/K83017/,2,1,,,,,
/practice/K83019/,12,5,,,,,
/practice/K83019/concessions/,1,1,,,,,
/practice/K83019/ghost_generics/,1,1,,,,,
/practice/K83021/,2,1,,,,,
/practice/K83022/,2,1,,,,,
/practice/K83022/ghost_generics/,1,1,,,,,
/practice/K83023/,2,1,,,,,
/practice/K83029/,1,1,,,,,
/practice/K83031/,4,3,,,,,
/practice/K83032/,24,13,,,,,
/practice/K83036/,3,3,,,,,
/practice/K83037/,2,2,,,,,
/practice/K83039/,1,1,,,,,
/practice/K83041/,1,1,,,,,
/practice/K83044/,1,1,,,,,
/practice/K83047/,13,9,,,,,
/practice/K83047/concessions/,2,1,,,,,
/practice/K83049/,4,4,,,,,
/practice/K83051/,1,1,,,,,
/practice/K83052/,4,3,,,,,
/practice/K83052/ghost_generics/,1,1,,,,,
/practice/K83053/,10,7,,,,,
/practice/K83053/concessions/,5,3,,,,,
/practice/K83053/ghost_generics/,1,1,,,,,
/practice/K83066/,3,2,,,,,
/practice/K83068/,4,4,,,,,
/practice/K83070/,5,4,,,,,
/practice/K83620/,1,1,,,,,
/practice/K83621/,3,1,,,,,
/practice/K83625/,2,2,,,,,
/practice/K84003/,1,1,,,,,
/practice/K84006/,2,2,,,,,
/practice/K84008/,1,1,,,,,
/practice/K84011/,4,4,,,,,
/practice/K84016/,9,8,,,,,
/practice/K84017/,2,1,,,,,
/practice/K84025/,2,2,,,,,
/practice/K84026/,1,1,,,,,
/practice/K84028/,5,4,,,,,
/practice/K84029/,1,1,,,,,
/practice/K84036/,2,1,,,,,
/practice/K84036/concessions/,1,1,,,,,
/practice/K84037/,1,1,,,,,
/practice/K84041/,3,3,,,,,
/practice/K84043/,1,1,,,,,
/practice/K84044/,1,1,,,,,
/practice/K84045/,1,1,,,,,
/practice/K84046/,7,5,,,,,
/practice/K84046/ghost_generics/,1,1,,,,,
/practice/K84049/,3,1,,,,,
/practice/K84049/ghost_generics/,1,1,,,,,
/practice/K84050/,9,6,,,,,
/practice/K84050/concessions/,2,1,,,,,
/practice/K84051/,4,3,,,,,
/practice/K84051/concessions/,1,1,,,,,
/practice/K84051/ghost_generics/,2,2,,,,,
/practice/K84054/,3,1,,,,,
/practice/K84058/,2,1,,,,,
/practice/K84063/,1,1,,,,,
/practice/K84065/,1,1,,,,,
/practice/K84072/,2,1,,,,,
/practice/K84078/,2,2,,,,,
/practice/K84080/,3,1,,,,,
/practice/K84613/,1,1,,,,,
/practice/K84613/ghost_generics/,1,1,,,,,
/practice/K84622/,2,2,,,,,
/practice/L81004/,4,4,,,,,
/practice/L81016/,2,2,,,,,
/practice/L81020/,2,2,,,,,
/practice/L81024/,5,5,,,,,
/practice/L81025/,6,3,,,,,
/practice/L81025/concessions/,1,1,,,,,
/practice/L81026/,9,7,,,,,
/practice/L81027/,4,2,,,,,
/practice/L81027/ghost_generics/,1,1,,,,,
/practice/L81029/,3,1,,,,,
/practice/L81033/,1,1,,,,,
/practice/L81034/,6,4,,,,,
/practice/L81034/ghost_generics/,2,2,,,,,
/practice/L81036/,5,3,,,,,
/practice/L81038/,1,1,,,,,
/practice/L81039/,3,2,,,,,
/practice/L81039/ghost_generics/,1,1,,,,,
/practice/L81042/,2,2,,,,,
/practice/L81043/,1,1,,,,,
/practice/L81047/,2,2,,,,,
/practice/L81052/,1,1,,,,,
/practice/L81058/,1,1,,,,,
/practice/L81059/,3,2,,,,,
/practice/L81059/ghost_generics/,1,1,,,,,
/practice/L81065/,3,2,,,,,
/practice/L81065/ghost_generics/,1,1,,,,,
/practice/L81071/,1,1,,,,,
/practice/L81072/,1,1,,,,,
/practice/L81072/ghost_generics/,1,1,,,,,
/practice/L81077/,1,1,,,,,
/practice/L81081/,3,1,,,,,
/practice/L81081/ghost_generics/,1,1,,,,,
/practice/L81086/,4,3,,,,,
/practice/L81090/,1,1,,,,,
/practice/L81091/,6,4,,,,,
/practice/L81094/,2,1,,,,,
/practice/L81095/,3,1,,,,,
/practice/L81101/,1,1,,,,,
/practice/L81103/,1,1,,,,,
/practice/L81106/,4,4,,,,,
/practice/L81119/,1,1,,,,,
/practice/L81120/,2,1,,,,,
/practice/L81122/,1,1,,,,,
/practice/L81123/,2,2,,,,,
/practice/L81128/,1,1,,,,,
/practice/L81600/,1,1,,,,,
/practice/L81617/,3,2,,,,,
/practice/L81622/,5,5,,,,,
/practice/L81644/,2,2,,,,,
/practice/L81655/,1,1,,,,,
/practice/L81670/,11,11,,,,,
/practice/L81671/,1,1,,,,,
/practice/L82001/,1,1,,,,,
/practice/L82003/,2,1,,,,,
/practice/L82008/,3,3,,,,,
/practice/L82011/,1,1,,,,,
/practice/L82012/,2,2,,,,,
/practice/L82015/,2,2,,,,,
/practice/L82017/,1,1,,,,,
/practice/L82018/,2,2,,,,,
/practice/L82023/,1,1,,,,,
/practice/L82024/,2,1,,,,,
/practice/L82026/,1,1,,,,,
/practice/L82030/,1,1,,,,,
/practice/L82035/,1,1,,,,,
/practice/L82036/,4,1,,,,,
/practice/L82044/,4,4,,,,,
/practice/L82045/,4,4,,,,,
/practice/L82047/,1,1,,,,,
/practice/L82048/,1,1,,,,,
/practice/L82050/,1,1,,,,,
/practice/L82052/,1,1,,,,,
/practice/L82054/,2,2,,,,,
/practice/L82056/,10,6,,,,,
/practice/L82056/concessions/,1,1,,,,,
/practice/L82056/ghost_generics/,6,3,,,,,
/practice/L82058/,2,2,,,,,
/practice/L82058/concessions/,1,1,,,,,
/practice/L82058/ghost_generics/,1,1,,,,,
/practice/L82061/,1,1,,,,,
/practice/L82617/,1,1,,,,,
/practice/L82620/,1,1,,,,,
/practice/L83003/,3,3,,,,,
/practice/L83006/,2,2,,,,,
/practice/L83006/ghost_generics/,1,1,,,,,
/practice/L83007/,1,1,,,,,
/practice/L83008/,13,8,,,,,
/practice/L83008/ghost_generics/,2,2,,,,,
/practice/L83010/,1,1,,,,,
/practice/L83011/,1,1,,,,,
/practice/L83012/,5,3,,,,,
/practice/L83013/,6,3,,,,,
/practice/L83013/ghost_generics/,1,1,,,,,
/practice/L83014/,2,1,,,,,
/practice/L83016/,1,1,,,,,
/practice/L83018/,6,6,,,,,
/practice/L83019/,2,2,,,,,
/practice/L83020/,4,4,,,,,
/practice/L83021/,11,9,,,,,
/practice/L83023/,38,12,,,,,
/practice/L83023/concessions/,3,2,,,,,
/practice/L83023/ghost_generics/,1,1,,,,,
/practice/L83025/,11,7,,,,,
/practice/L83025/concessions/,1,1,,,,,
/practice/L83026/,4,4,,,,,
