Page,Pageviews,Unique Pageviews,,,,,
/practice/G85022/,1,1,,,,,
/practice/G85029/,1,1,,,,,
/practice/G85032/,1,1,,,,,
/practice/G85045/,1,1,,,,,
/practice/G85052/,1,1,,,,,
/practice/G85054/,1,1,,,,,
/practice/G85065/,1,1,,,,,
/practice/G85082/,1,1,,,,,
/practice/G85095/,4,4,,,,,
/practice/G85099/,1,1,,,,,
/practice/G85105/,1,1,,,,,
/practice/G85106/,2,2,,,,,
/practice/G85109/,3,3,,,,,
/practice/G85118/,1,1,,,,,
/practice/G85119/,1,1,,,,,
/practice/G85123/,7,7,,,,,
/practice/G85124/,2,1,,,,,
/practice/G85127/,1,1,,,,,
/practice/G85129/,1,1,,,,,
/practice/G85633/,2,2,,,,,
/practice/G85642/,2,1,,,,,
/practice/G85644/,2,1,,,,,
/practice/G85673/,2,1,,,,,
/practice/G85685/,2,1,,,,,
/practice/G85685/concessions/,1,1,,,,,
/practice/G85685/ghost_generics/,4,2,,,,,
/practice/G85698/,8,8,,,,,
/practice/G85703/,1,1,,,,,
/practice/G85705/,6,6,,,,,
/practice/H81002/,2,2,,,,,
/practice/H81004/,1,1,,,,,
/practice/H81005/,7,7,,,,,
/practice/H81009/,8,4,,,,,
/practice/H81027/,1,1,,,,,
/practice/H81029/,6,5,,,,,
/practice/H81030/,1,1,,,,,
/practice/H81032/,1,1,,,,,
/practice/H81033/,2,2,,,,,
/practice/H81034/,1,1,,,,,
/practice/H81035/,2,2,,,,,
/practice/H81037/,4,1,,,,,
/practice/H81038/,5,3,,,,,
/practice/H81040/,1,1,,,,,
/practice/H81045/,2,1,,,,,
/practice/H81048/,1,1,,,,,
/practice/H81051/,3,3,,,,,
/practice/H81055/,4,2,,,,,
/practice/H81055/ghost_generics/,1,1,,,,,
/practice/H81060/,6,2,,,,,
/practice/H81060/concessions/,1,1,,,,,
/practice/H81067/,3,1,,,,,
/practice/H81070/,1,1,,,,,
/practice/H81071/,2,2,,,,,
/practice/H81072/,4,4,,,,,
/practice/H81078/,3,3,,,,,
/practice/H81085/,3,1,,,,,
/practice/H81086/,1,1,,,,,
/practice/H81086/concessions/,1,1,,,,,
/practice/H81088/,1,1,,,,,
/practice/H81090/,1,1,,,,,
/practice/H81099/,4,2,,,,,
/practice/H81109/,8,3,,,,,
/practice/H81113/,2,2,,,,,
/practice/H81116/,1,1,,,,,
/practice/H81118/,1,1,,,,,
/practice/H81123/,6,6,,,,,
/practice/H81125/,1,1,,,,,
/practice/H81126/,10,5,,,,,
/practice/H81130/,4,4,,,,,
/practice/H81131/,1,1,,,,,
/practice/H81133/,2,1,,,,,
/practice/H81622/,1,1,,,,,
/practice/H81656/,6,6,,,,,
/practice/H81663/,2,1,,,,,
/practice/H81664/,1,1,,,,,
/practice/H81669/,3,2,,,,,
/practice/H81672/,3,1,,,,,
/practice/H82011/,8,6,,,,,
/practice/H82012/,1,1,,,,,
/practice/H82013/,1,1,,,,,
/practice/H82017/,4,3,,,,,
/practice/H82020/,1,1,,,,,
/practice/H82028/,1,1,,,,,
/practice/H82037/,1,1,,,,,
/practice/H82039/,2,2,,,,,
/practice/H82045/,3,3,,,,,
/practice/H82057/,3,1,,,,,
/practice/H82057/concessions/,1,1,,,,,
/practice/H82059/,1,1,,,,,
/practice/H82061/,7,5,,,,,
/practice/H82063/,4,4,,,,,
/practice/H82065/,1,1,,,,,
/practice/H82066/,1,1,,,,,
/practice/H82076/,1,1,,,,,
/practice/H82078/,1,1,,,,,
/practice/H82092/,1,1,,,,,
/practice/H82621/,1,1,,,,,
/practice/H82640/,11,8,,,,,
/practice/H82649/,1,1,,,,,
/practice/H83006/,4,4,,,,,
/practice/H83011/,8,8,,,,,
/practice/H83013/,1,1,,,,,
/practice/H83016/,4,1,,,,,
/practice/H83022/,4,1,,,,,
/practice/H83023/,1,1,,,,,
/practice/H83027/,1,1,,,,,
/practice/H83028/,8,8,,,,,
/practice/H83031/,1,1,,,,,
/practice/H83034/,1,1,,,,,
/practice/H83042/,4,4,,,,,
/practice/H83043/,1,1,,,,,
/practice/H83052/,4,4,,,,,
/practice/H83053/,2,1,,,,,
/practice/H83609/,1,1,,,,,
/practice/H83611/,1,1,,,,,
/practice/H83624/,11,11,,,,,
/practice/H83625/,2,2,,,,,
/practice/H83626/,1,1,,,,,
/practice/H83626/ghost_generics/,1,1,,,,,
/practice/H83627/,1,1,,,,,
/practice/H83639/,1,1,,,,,
/practice/H84002/,1,1,,,,,
/practice/H84006/,3,3,,,,,
/practice/H84007/,3,2,,,,,
/practice/H84012/,1,1,,,,,
/practice/H84014/,1,1,,,,,
/practice/H84015/,1,1,,,,,
/practice/H84016/,4,2,,,,,
/practice/H84017/,2,2,,,,,
/practice/H84020/,1,1,,,,,
/practice/H84030/,1,1,,,,,
/practice/H84032/,4,4,,,,,
/practice/H84039/,1,1,,,,,
/practice/H84040/,4,3,,,,,
/practice/H84041/,1,1,,,,,
/practice/H84042/,3,3,,,,,
/practice/H84043/,1,1,,,,,
/practice/H84044/,4,4,,,,,
/practice/H84059/,1,1,,,,,
/practice/H84059/ghost_generics/,1,1,,,,,
/practice/H84630/,6,6,,,,,
/practice/H84635/,2,2,,,,,
/practice/H84639/,1,1,,,,,
/practice/H85005/,1,1,,,,,
/practice/H85007/,4,4,,,,,
/practice/H85012/,1,1,,,,,
/practice/H85020/,3,2,,,,,
/practice/H85023/,1,1,,,,,
/practice/H85026/,1,1,,,,,
/practice/H85028/,2,2,,,,,
/practice/H85033/,1,1,,,,,
/practice/H85037/,1,1,,,,,
/practice/H85038/,1,1,,,,,
/practice/H85045/,4,4,,,,,
/practice/H85051/,3,2,,,,,
/practice/H85052/,10,5,,,,,
/practice/H85052/concessions/,3,1,,,,,
/practice/H85053/,2,1,,,,,
/practice/H85056/,1,1,,,,,
/practice/H85061/,1,1,,,,,
/practice/H85065/,1,1,,,,,
/practice/H85067/,8,8,,,,,
/practice/H85069/,5,5,,,,,
/practice/H85072/,5,5,,,,,
/practice/H85076/,1,1,,,,,
/practice/H85077/,1,1,,,,,
/practice/H85078/,2,1,,,,,
/practice/H85111/,2,1,,,,,
/practice/H85114/,1,1,,,,,
/practice/H85115/,1,1,,,,,
/practice/H85637/,2,2,,,,,
/practice/H85643/,3,3,,,,,
/practice/H85680/,1,1,,,,,
/practice/H85683/,1,1,,,,,
/practice/hey,1,1,,,,,
/practice/J81002/,2,2,,,,,
/practice/J81010/,1,1,,,,,
/practice/J81012/,4,3,,,,,
/practice/J81012/ghost_generics/,2,2,,,,,
/practice/J81014/,1,1,,,,,
/practice/J81018/,1,1,,,,,
/practice/J81019/,1,1,,,,,
/practice/J81020/,4,4,,,,,
/practice/J81027/,3,3,,,,,
/practice/J81030/,7,6,,,,,
/practice/J81031/,1,1,,,,,
/practice/J81034/,4,4,,,,,
/practice/J81039/,5,5,,,,,
/practice/J81041/,2,1,,,,,
/practice/J81048/,2,1,,,,,
/practice/J81049/,1,1,,,,,
/practice/J81051/,3,2,,,,,
/practice/J81052/,3,1,,,,,
/practice/J81054/,2,2,,,,,
/practice/J81056/,1,1,,,,,
/practice/J81062/,13,4,,,,,
/practice/J81064/,6,2,,,,,
/practice/J81065/,1,1,,,,,
/practice/J81066/,5,3,,,,,
/practice/J81066/ghost_generics/,1,1,,,,,
/practice/J81068/,8,5,,,,,
/practice/J81069/,8,7,,,,,
/practice/J81070/,2,1,,,,,
/practice/J81071/,1,1,,,,,
/practice/J81074/,4,1,,,,,
/practice/J81075/,1,1,,,,,
/practice/J81076/,5,5,,,,,
/practice/J81077/,2,1,,,,,
/practice/J81077/concessions/,1,1,,,,,
/practice/J81077/concessions/?breakdown_date=2019-01-01,1,1,,,,,
/practice/J81081/,2,2,,,,,
/practice/J81082/,2,2,,,,,
/practice/J81086/,5,4,,,,,
/practice/J81086/ghost_generics/,2,2,,,,,
/practice/J81087/,3,2,,,,,
/practice/J81087/concessions/,2,2,,,,,
/practice/J81087/ghost_generics/,1,1,,,,,
/practice/J81090/,1,1,,,,,
/practice/J81612/,1,1,,,,,
/practice/J81620/,6,3,,,,,
/practice/J81620/ghost_generics/,2,1,,,,,
/practice/J81621/,5,3,,,,,
/practice/J81624/,3,3,,,,,
/practice/J81625/,3,3,,,,,
/practice/J81626/,1,1,,,,,
/practice/J81634/,1,1,,,,,
/practice/J82001/,2,1,,,,,
/practice/J82001/ghost_generics/,1,1,,,,,
/practice/J82002/,1,1,,,,,
/practice/J82005/,2,1,,,,,
/practice/J82008/,3,3,,,,,
/practice/J82017/,1,1,,,,,
/practice/J82018/,3,2,,,,,
/practice/J82021/,1,1,,,,,
/practice/J82035/,1,1,,,,,
/practice/J82036/,2,1,,,,,
/practice/J82036/ghost_generics/,1,1,,,,,
/practice/J82038/,1,1,,,,,
/practice/J82042/,5,4,,,,,
/practice/J82049/,3,2,,,,,
/practice/J82051/,5,4,,,,,
/practice/J82053/,1,1,,,,,
/practice/J82055/,7,3,,,,,
/practice/J82055/ghost_generics/,1,1,,,,,
/practice/J82056/,1,1,,,,,
/practice/J82060/,1,1,,,,,
/practice/J82063/,1,1,,,,,
/practice/J82064/,3,3,,,,,
/practice/J82066/,5,4,,,,,
/practice/J82067/,2,2,,,,,
/practice/J82069/,3,3,,,,,
/practice/J82074/,1,1,,,,,
/practice/J82076/,2,2,,,,,
/practice/J82079/,1,1,,,,,
/practice/J82081/,2,2,,,,,
/practice/J82082/,2,2,,,,,
/practice/J82083/,2,2,,,,,
/practice/J82086/,1,1,,,,,
/practice/J82087/,1,1,,,,,
/practice/J82092/,1,1,,,,,
/practice/J82094/,1,1,,,,,
/practice/J82097/,4,3,,,,,
/practice/J82098/,1,1,,,,,
/practice/J82101/,1,1,,,,,
/practice/J82103/,4,4,,,,,
/practice/J82112/,2,1,,,,,
/practice/J82115/,3,2,,,,,
/practice/J82130/,1,1,,,,,
/practice/J82134/,5,5,,,,,
/practice/J82136/,2,2,,,,,
/practice/J82139/,1,1,,,,,
/practice/J82142/,1,1,,,,,
/practice/J82144/,2,2,,,,,
/practice/J82150/,2,1,,,,,
/practice/J82151/,2,2,,,,,
/practice/J82155/,1,1,,,,,
/practice/J82163/,5,4,,,,,
/practice/J82163/ghost_generics/,1,1,,,,,
/practice/J82165/,2,2,,,,,
/practice/J82169/,3,1,,,,,
/practice/J82169/concessions/,1,1,,,,,
/practice/J82171/,1,1,,,,,
/practice/J82180/,3,2,,,,,
/practice/J82186/,1,1,,,,,
/practice/J82191/,2,2,,,,,
/practice/J82194/,1,1,,,,,
/practice/J82195/,2,1,,,,,
/practice/J82196/,3,3,,,,,
/practice/J82198/,1,1,,,,,
/practice/J82207/,1,1,,,,,
/practice/J82210/,2,1,,,,,
/practice/J82213/,1,1,,,,,
/practice/J82214/,1,1,,,,,
/practice/J82215/,1,1,,,,,
/practice/J82216/,1,1,,,,,
/practice/J82220/,3,3,,,,,
/practice/J82622/,10,10,,,,,
/practice/J82622/ghost_generics/,1,1,,,,,
/practice/J82625/,2,2,,,,,
/practice/J82628/,1,1,,,,,
/practice/J82633/,1,1,,,,,
/practice/J82634/,1,1,,,,,
/practice/J82639/,5,4,,,,,
/practice/J82646/,2,1,,,,,
/practice/J82648/,1,1,,,,,
/practice/J82688/,1,1,,,,,
/practice/J83002/,1,1,,,,,
/practice/J83004/,4,4,,,,,
/practice/J83006/,2,2,,,,,
/practice/J83008/,2,1,,,,,
/practice/J83009/,1,1,,,,,
/practice/J83009/ghost_generics/,1,1,,,,,
/practice/J83010/,6,5,,,,,
/practice/J83011/,26,12,,,,,
/practice/J83011/ghost_generics/,2,2,,,,,
/practice/J83016/,7,6,,,,,
/practice/J83016/ghost_generics/,1,1,,,,,
/practice/J83019/,22,14,,,,,
/practice/J83019/concessions/,4,2,,,,,
/practice/J83019/ghost_generics/,5,5,,,,,
/practice/J83021/,2,1,,,,,
/practice/J83021/ghost_generics/,1,1,,,,,
/practice/J83024/,3,1,,,,,
/practice/J83026/,3,2,,,,,
/practice/J83038/,3,1,,,,,
/practice/J83040/,3,2,,,,,
/practice/J83040/ghost_generics/,4,4,,,,,
/practice/J83041/,1,1,,,,,
/practice/J83042/,5,3,,,,,
/practice/J83043/,4,2,,,,,
/practice/J83045/,13,13,,,,,
/practice/J83048/,3,3,,,,,
/practice/J83049/,5,5,,,,,
/practice/J83052/,3,1,,,,,
/practice/J83055/,1,1,,,,,
/practice/J83056/,1,1,,,,,
/practice/J83058/,8,8,,,,,
/practice/J83059/,1,1,,,,,
/practice/J83060/,2,2,,,,,
/practice/J83060/ghost_generics/,1,1,,,,,
/practice/J83601/,4,4,,,,,
/practice/J83609/,1,1,,,,,
/practice/J83615/,1,1,,,,,
/practice/J83630/,3,2,,,,,
/practice/J83643/,2,1,,,,,
/practice/J84004/,1,1,,,,,
/practice/J84010/,1,1,,,,,
/practice/J84011/,5,4,,,,,
/practice/J84013/,2,2,,,,,
/practice/J84014/,1,1,,,,,
/practice/K81001/,4,4,,,,,
/practice/K81004/,6,4,,,,,
/practice/K81010/,3,2,,,,,
/practice/K81015/,2,1,,,,,
/practice/K81022/,1,1,,,,,
/practice/K81026/,12,12,,,,,
/practice/K81027/,4,3,,,,,
/practice/K81043/,4,1,,,,,
/practice/K81044/,2,2,,,,,
/practice/K81052/,3,3,,,,,
/practice/K81060/,1,1,,,,,
/practice/K81063/,6,3,,,,,
/practice/K81066/,2,2,,,,,
/practice/K81068/,1,1,,,,,
/practice/K81076/,1,1,,,,,
/practice/K81077/,1,1,,,,,
/practice/K81086/,1,1,,,,,
/practice/K81630/,2,1,,,,,
/practice/K81630/ghost_generics/,1,1,,,,,
/practice/K81636/,2,1,,,,,
/practice/K81638/,3,2,,,,,
/practice/K81640/,1,1,,,,,
/practice/K81644/,1,1,,,,,
/practice/K81645/,1,1,,,,,
/practice/K81655/,1,1,,,,,
/practice/K81657/,1,1,,,,,
/practice/K81669/,2,1,,,,,
/practice/K82004/,1,1,,,,,
/practice/K82005/,2,2,,,,,
/practice/K82011/,4,4,,,,,
/practice/K82015/,3,3,,,,,
/practice/K82016/,2,2,,,,,
/practice/K82020/,1,1,,,,,
/practice/K82022/,2,2,,,,,
/practice/K82026/,4,3,,,,,
/practice/K82028/,1,1,,,,,
/practice/K82030/,1,1,,,,,
/practice/K82031/,1,1,,,,,
/practice/K82032/,7,4,,,,,
/practice/K82032/concessions/,1,1,,,,,
/practice/K82033/,1,1,,,,,
/practice/K82037/,1,1,,,,,
/practice/K82039/,1,1,,,,,
/practice/K82043/,5,5,,,,,
/practice/K82047/,6,5,,,,,
/practice/K82053/,1,1,,,,,
/practice/K82055/,1,1,,,,,
/practice/K82059/,1,1,,,,,
/practice/K82068/,9,9,,,,,
/practice/K82618/,1,1,,,,,
/practice/K83003/,5,5,,,,,
/practice/K83007/,1,1,,,,,
/practice/K83013/,2,1,,,,,
/practice/K83013/ghost_generics/,1,1,,,,,
/practice/K83018/,2,2,,,,,
/practice/K83023/,3,2,,,,,
/practice/K83024/,4,4,,,,,
/practice/K83026/,5,3,,,,,
/practice/K83026/concessions/,1,1,,,,,
/practice/K83027/,1,1,,,,,
/practice/K83041/,4,4,,,,,
/practice/K83043/,3,3,,,,,
/practice/K83047/,4,2,,,,,
/practice/K83047/ghost_generics/,1,1,,,,,
/practice/K83048/,4,4,,,,,
/practice/K83052/,7,3,,,,,
/practice/K83064/,1,1,,,,,
/practice/K83065/,1,1,,,,,
/practice/K83068/,1,1,,,,,
/practice/K83076/,1,1,,,,,
/practice/K83076/concessions/,1,1,,,,,
/practice/K83076/ghost_generics/,1,1,,,,,
/practice/K83622/,1,1,,,,,
/practice/K83625/,2,2,,,,,
/practice/K84001/,1,1,,,,,
/practice/K84002/,1,1,,,,,
/practice/K84003/,1,1,,,,,
/practice/K84004/,2,2,,,,,
/practice/K84004/concessions/,1,1,,,,,
/practice/K84006/,2,1,,,,,
/practice/K84007/,1,1,,,,,
/practice/K84007/concessions/,1,1,,,,,
/practice/K84008/,1,1,,,,,
/practice/K84016/,12,11,,,,,
/practice/K84017/,2,2,,,,,
/practice/K84019/,1,1,,,,,
/practice/K84025/,1,1,,,,,
/practice/K84026/,1,1,,,,,
/practice/K84028/,1,1,,,,,
/practice/K84029/,1,1,,,,,
/practice/K84030/,3,1,,,,,
/practice/K84032/,1,1,,,,,
/practice/K84033/,2,2,,,,,
/practice/K84037/,1,1,,,,,
/practice/K84043/,3,3,,,,,
/practice/K84043/ghost_generics/,1,1,,,,,
/practice/K84044/,1,1,,,,,
/practice/K84045/,1,1,,,,,
/practice/K84046/,2,1,,,,,
/practice/K84048/,2,1,,,,,
/practice/K84049/,4,4,,,,,
/practice/K84054/,2,2,,,,,
/practice/K84063/,1,1,,,,,
/practice/K84065/,1,1,,,,,
/practice/K84066/,1,1,,,,,
/practice/K84071/,1,1,,,,,
/practice/K84072/,1,1,,,,,
/practice/K84075/,1,1,,,,,
/practice/K84076/,1,1,,,,,
/practice/K84078/,1,1,,,,,
/practice/K84080/,4,2,,,,,
/practice/K84082/,6,5,,,,,
/practice/K84613/,1,1,,,,,
/practice/K84622/,2,2,,,,,
/practice/L81004/,1,1,,,,,
/practice/L81007/,4,3,,,,,
/practice/L81008/,1,1,,,,,
/practice/L81008/ghost_generics/,1,1,,,,,
/practice/L81012/,2,1,,,,,
/practice/L81012/ghost_generics/,1,1,,,,,
/practice/L81015/,9,6,,,,,
/practice/L81019/,1,1,,,,,
/practice/L81019/concessions/,1,1,,,,,
/practice/L81019/ghost_generics/,1,1,,,,,
/practice/L81021/,5,2,,,,,
/practice/L81024/,2,1,,,,,
/practice/L81025/,44,21,,,,,
/practice/L81025/ghost_generics/,6,5,,,,,
/practice/L81026/,22,20,,,,,
/practice/L81027/,3,2,,,,,
/practice/L81029/,1,1,,,,,
/practice/L81030/,7,6,,,,,
/practice/L81032/,1,1,,,,,
/practice/L81033/,1,1,,,,,
/practice/L81034/,5,4,,,,,
/practice/L81036/,1,1,,,,,
/practice/L81038/,2,2,,,,,
/practice/L81040/,1,1,,,,,
/practice/L81043/,1,1,,,,,
/practice/L81046/,1,1,,,,,
/practice/L81047/,1,1,,,,,
/practice/L81049/,1,1,,,,,
/practice/L81051/,2,2,,,,,
/practice/L81052/,1,1,,,,,
/practice/L81057/,1,1,,,,,
/practice/L81059/,3,2,,,,,
/practice/L81061/,1,1,,,,,
/practice/L81064/,2,1,,,,,
/practice/L81064/ghost_generics/,1,1,,,,,
/practice/L81065/,8,5,,,,,
/practice/L81065/ghost_generics/,1,1,,,,,
/practice/L81068/,3,2,,,,,
/practice/L81070/,14,8,,,,,
/practice/L81070/concessions/,4,1,,,,,
/practice/L81070/ghost_generics/,1,1,,,,,
/practice/L81071/,2,2,,,,,
/practice/L81072/,3,2,,,,,
/practice/L81073/,4,2,,,,,
/practice/L81073/concessions/,1,1,,,,,
/practice/L81075/,1,1,,,,,
/practice/L81078/,2,1,,,,,
/practice/L81078/ghost_generics/,1,1,,,,,
/practice/L81084/,1,1,,,,,
/practice/L81089/,1,1,,,,,
/practice/L81090/,1,1,,,,,
/practice/L81098/,3,2,,,,,
/practice/L81101/,6,4,,,,,
/practice/L81101/ghost_generics/,1,1,,,,,
/practice/L81103/,1,1,,,,,
/practice/L81106/,6,6,,,,,
/practice/L81107/,1,1,,,,,
/practice/L81119/,1,1,,,,,
/practice/L81123/,1,1,,,,,
/practice/L81123/ghost_generics/,1,1,,,,,
/practice/L81127/,3,1,,,,,
/practice/L81132/,1,1,,,,,
/practice/L81617/,3,2,,,,,
/practice/L81622/,2,1,,,,,
/practice/L81632/,3,1,,,,,
/practice/L81637/,4,3,,,,,
/practice/L81637/ghost_generics/,1,1,,,,,
/practice/L81642/,2,2,,,,,
/practice/L81648/,6,6,,,,,
/practice/L81655/,1,1,,,,,
/practice/L81670/,6,6,,,,,
/practice/L82001/,2,2,,,,,
/practice/L82001/ghost_generics/,1,1,,,,,
/practice/L82009/,1,1,,,,,
/practice/L82015/,1,1,,,,,
/practice/L82016/,8,6,,,,,
/practice/L82016/concessions/,1,1,,,,,
/practice/L82016/concessions/?breakdown_date=2018-12-01,6,4,,,,,
/practice/L82016/ghost_generics/,1,1,,,,,
/practice/L82021/,1,1,,,,,
/practice/L82024/,1,1,,,,,
/practice/L82028/,2,2,,,,,
/practice/L82030/,1,1,,,,,
/practice/L82037/,4,1,,,,,
/practice/L82037/concessions/,1,1,,,,,
/practice/L82038/,1,1,,,,,
/practice/L82043/,9,6,,,,,
/practice/L82043/ghost_generics/,3,3,,,,,
/practice/L82044/,4,3,,,,,
/practice/L82045/,3,3,,,,,
/practice/L82047/,1,1,,,,,
/practice/L82050/,1,1,,,,,
/practice/L82054/,1,1,,,,,
/practice/L82058/,1,1,,,,,
/practice/L82068/,1,1,,,,,
/practice/L82620/,2,1,,,,,
/practice/L83002/,2,1,,,,,
/practice/L83006/,2,2,,,,,
/practice/L83007/,1,1,,,,,
/practice/L83008/,9,5,,,,,
/practice/L83008/ghost_generics/,2,2,,,,,
/practice/L83011/,2,2,,,,,
/practice/L83011/ghost_generics/,1,1,,,,,
/practice/L83012/,2,2,,,,,
/practice/L83013/,4,3,,,,,
/practice/L83015/,5,2,,,,,
/practice/L83015/concessions/,1,1,,,,,
/practice/L83015/ghost_generics/,1,1,,,,,
/practice/L83016/,2,1,,,,,
/practice/L83018/,3,3,,,,,
/practice/L83021/,2,2,,,,,
/practice/L83028/,2,1,,,,,
/practice/L83028/ghost_generics/,1,1,,,,,
/practice/L83034/,1,1,,,,,
/practice/L83037/,1,1,,,,,
/practice/L83039/,3,2,,,,,
/practice/L83039/ghost_generics/,1,1,,,,,
/practice/L83042/,1,1,,,,,
/practice/L83043/,7,3,,,,,
/practice/L83045/,1,1,,,,,
/practice/L83049/,4,4,,,,,
/practice/L83050/,1,1,,,,,
/practice/L83059/,2,1,,,,,
/practice/L83064/,1,1,,,,,
/practice/L83070/,1,1,,,,,
/practice/L83072/,2,1,,,,,
/practice/L83072/ghost_generics/,1,1,,,,,
/practice/L83073/,2,2,,,,,
/practice/L83074/,4,1,,,,,
/practice/L83074/ghost_generics/,1,1,,,,,
/practice/L83080/,1,1,,,,,
/practice/L83081/,1,1,,,,,
/practice/L83082/,6,3,,,,,
/practice/L83083/,2,1,,,,,
/practice/L83084/,2,1,,,,,
/practice/L83084/ghost_generics/,2,1,,,,,
/practice/L83086/,4,3,,,,,
/practice/L83087/,7,6,,,,,
/practice/L83088/,4,3,,,,,
/practice/L83093/,1,1,,,,,
/practice/L83096/,5,4,,,,,
/practice/L83098/,3,3,,,,,
/practice/L83100/,7,5,,,,,
/practice/L83100/ghost_generics/,2,2,,,,,
/practice/L83103/,2,1,,,,,
/practice/L83105/,2,2,,,,,
/practice/L83106/,7,6,,,,,
/practice/L83111/,14,10,,,,,
/practice/L83112/,11,5,,,,,
/practice/L83112/ghost_generics/,1,1,,,,,
/practice/L83113/,3,1,,,,,
/practice/L83113/ghost_generics/,1,1,,,,,
/practice/L83116/,1,1,,,,,
/practice/L83117/,1,1,,,,,
/practice/L83125/,1,1,,,,,
/practice/L83130/,1,1,,,,,
/practice/L83131/,4,2,,,,,
/practice/L83137/,1,1,,,,,
/practice/L83145/,1,1,,,,,
/practice/L83146/,2,2,,,,,
/practice/L83147/,2,1,,,,,
/practice/L83147/ghost_generics/,1,1,,,,,
/practice/L83148/,2,1,,,,,
/practice/L83607/,1,1,,,,,
/practice/L83624/,3,2,,,,,
/practice/L83624/ghost_generics/,2,2,,,,,
/practice/L83626/,2,2,,,,,
/practice/L83642/,1,1,,,,,
/practice/L83646/,12,5,,,,,
/practice/L83646/ghost_generics/,4,3,,,,,
/practice/L83651/,2,1,,,,,
/practice/L83651/ghost_generics/,1,1,,,,,
/practice/L83655/,2,1,,,,,
/practice/L83657/,2,1,,,,,
/practice/L84003/,1,1,,,,,
/practice/L84005/,4,2,,,,,
/practice/L84005/concessions/,6,3,,,,,
/practice/L84005/ghost_generics/,2,2,,,,,
/practice/L84006/,6,4,,,,,
/practice/L84006/concessions/,1,1,,,,,
/practice/L84006/ghost_generics/,1,1,,,,,
/practice/L84007/,3,3,,,,,
/practice/L84008/,2,1,,,,,
/practice/L84008/ghost_generics/,1,1,,,,,
/practice/L84010/,11,11,,,,,
/practice/L84011/,4,2,,,,,
/practice/L84011/ghost_generics/,1,1,,,,,
/practice/L84013/,2,2,,,,,
/practice/L84014/,3,1,,,,,
/practice/L84015/,2,1,,,,,
/practice/L84018/,12,11,,,,,
/practice/L84018/ghost_generics/,6,5,,,,,
/practice/L84020/,3,2,,,,,
/practice/L84021/,1,1,,,,,
/practice/L84023/,7,4,,,,,
/practice/L84023/ghost_generics/,1,1,,,,,
/practice/L84026/,10,6,,,,,
/practice/L84026/concessions/,1,1,,,,,
/practice/L84026/ghost_generics/,2,2,,,,,
/practice/L84027/,2,2,,,,,
/practice/L84030/,2,2,,,,,
/practice/L84032/,3,2,,,,,
/practice/L84034/,9,7,,,,,
/practice/L84034/ghost_generics/,2,2,,,,,
/practice/L84036/,15,10,,,,,
/practice/L84036/concessions/,4,3,,,,,
/practice/L84036/ghost_generics/,6,5,,,,,
/practice/L84037/,1,1,,,,,
/practice/L84037/ghost_generics/,1,1,,,,,
/practice/L84040/,3,2,,,,,
/practice/L84041/,2,1,,,,,
/practice/L84043/,5,3,,,,,
/practice/L84043/ghost_generics/,4,4,,,,,
/practice/L84047/,14,10,,,,,
/practice/L84047/concessions/,1,1,,,,,
/practice/L84047/ghost_generics/,1,1,,,,,
/practice/L84052/,1,1,,,,,
/practice/L84053/,1,1,,,,,
/practice/L84054/,4,2,,,,,
/practice/L84054/ghost_generics/,1,1,,,,,
/practice/L84056/,29,14,,,,,
/practice/L84056/concessions/,2,1,,,,,
/practice/L84056/concessions/?breakdown_date=2019-02-01,2,1,,,,,
/practice/L84056/concessions/?breakdown_date=2019-03-01,1,1,,,,,
/practice/L84056/ghost_generics/,8,7,,,,,
/practice/L84057/,7,7,,,,,
/practice/L84058/,16,11,,,,,
/practice/L84058/concessions/,1,1,,,,,
/practice/L84058/ghost_generics/,6,5,,,,,
/practice/L84060/,5,4,,,,,
/practice/L84060/ghost_generics/,3,3,,,,,
/practice/L84063/,1,1,,,,,
/practice/L84065/,2,1,,,,,
/practice/L84068/,2,2,,,,,
/practice/L84068/ghost_generics/,1,1,,,,,
/practice/L84070/,1,1,,,,,
/practice/L84071/,1,1,,,,,
/practice/L84072/,4,4,,,,,
/practice/L84072/ghost_generics/,3,2,,,,,
/practice/L84073/,4,3,,,,,
/practice/L84075/,2,2,,,,,
/practice/L84077/,2,1,,,,,
/practice/L84078/,1,1,,,,,
/practice/L84080/,1,1,,,,,
/practice/L84606/,6,2,,,,,
/practice/L84606/concessions/,1,1,,,,,
/practice/L84616/,2,1,,,,,
/practice/L84617/,2,1,,,,,
/practice/L84617/ghost_generics/,1,1,,,,,
/practice/L85008/,2,2,,,,,
/practice/L85009/,1,1,,,,,
/practice/L85013/,3,3,,,,,
/practice/L85015/,4,4,,,,,
/practice/L85018/,2,2,,,,,
/practice/L85022/,3,2,,,,,
/practice/L85022/concessions/,1,1,,,,,
/practice/L85023/,1,1,,,,,
/practice/L85024/,1,1,,,,,
/practice/L85031/,1,1,,,,,
/practice/L85034/,1,1,,,,,
/practice/L85035/,3,3,,,,,
/practice/L85036/,1,1,,,,,
/practice/L85041/,1,1,,,,,
/practice/L85041/ghost_generics/,1,1,,,,,
/practice/L85043/,1,1,,,,,
/practice/L85044/,1,1,,,,,
/practice/L85046/,1,1,,,,,
/practice/L85048/,4,4,,,,,
/practice/L85048/concessions/,1,1,,,,,
/practice/L85054/,2,2,,,,,
/practice/L85056/,1,1,,,,,
/practice/L85625/,1,1,,,,,
